ID;Age;Overall;Value;Wage;Height;Weight;FKAccuracy;SprintSpeed;Stamina;Strength
211623;23;67;€1M;€4K;6'0;161lbs;27;79;74;63
214695;31;67;€525K;€2K;6'0;181lbs;29;37;69;89
221095;22;67;€1.1M;€4K;5'8;152lbs;70;80;57;66
165031;30;67;€725K;€4K;5'9;165lbs;58;75;61;74
244135;24;67;€850K;€3K;6'2;183lbs;32;42;64;82
187047;29;67;€575K;€3K;5'8;148lbs;39;70;84;64
229288;20;67;€1M;€3K;6'2;192lbs;15;20;32;58
230568;21;67;€1.3M;€6K;6'5;183lbs;39;67;59;76
210601;26;67;€750K;€6K;5'11;165lbs;25;68;76;72
212137;22;67;€900K;€2K;6'0;174lbs;45;87;91;63
222889;26;67;€800K;€4K;6'6;214lbs;31;52;69;88
224169;28;67;€775K;€2K;5'6;165lbs;65;70;58;75
246185;20;67;€1.4M;€6K;5'10;154lbs;58;80;62;40
192169;32;67;€575K;€2K;5'10;154lbs;66;52;79;63
204458;25;67;€825K;€3K;5'11;165lbs;22;84;76;84
143018;34;67;€400K;€6K;5'11;183lbs;44;68;76;81
237226;24;67;€900K;€3K;6'0;163lbs;21;83;67;70
232875;30;67;€550K;€4K;5'9;161lbs;42;60;88;71
234667;24;67;€850K;€3K;6'0;163lbs;32;79;75;73
134828;33;67;€300K;€3K;6'3;196lbs;41;31;64;82
232620;26;67;€825K;€4K;5'7;154lbs;38;65;78;69
47020;36;67;€100K;€2K;6'1;174lbs;24;49;31;72
210861;31;67;€525K;€3K;5'11;165lbs;28;34;65;81
214701;21;67;€1M;€1K;6'1;154lbs;41;69;73;71
216237;28;67;€625K;€4K;5'10;163lbs;65;57;55;68
230829;21;67;€900K;€5K;5'8;150lbs;38;80;75;56
208302;23;67;€1.1M;€5K;6'0;161lbs;56;78;87;79
232622;29;67;€750K;€5K;6'4;181lbs;42;52;56;89
234670;29;67;€600K;€4K;6'5;183lbs;35;35;52;78
205999;25;67;€800K;€3K;5'10;152lbs;44;67;73;68
233647;26;67;€850K;€3K;6'3;194lbs;42;53;62;91
208304;24;67;€975K;€2K;5'7;139lbs;68;75;63;59
214192;29;67;€675K;€4K;6'0;174lbs;27;76;56;76
221360;35;67;€325K;€1K;5'8;154lbs;61;48;33;45
229040;22;67;€925K;€4K;5'11;174lbs;37;68;71;67
231856;21;67;€1.1M;€24K;5'9;152lbs;68;73;74;53
202161;31;67;€675K;€2K;5'10;137lbs;52;90;79;67
222129;24;67;€725K;€2K;6'7;198lbs;14;25;21;76
223921;25;67;€975K;€3K;6'0;163lbs;66;67;52;62
228017;21;67;€1.1M;€9K;6'0;152lbs;41;65;61;73
162993;32;67;€450K;€4K;5'11;176lbs;37;54;68;68
230321;26;67;€525K;€4K;6'3;187lbs;12;44;62;53
239025;19;67;€1.6M;€2K;6'2;161lbs;50;78;58;63
202162;29;67;€600K;€3K;6'0;170lbs;45;65;74;75
241586;21;67;€1.4M;€6K;5'6;132lbs;34;88;55;40
191154;28;67;€800K;€6K;5'8;141lbs;59;77;73;62
204211;28;67;€625K;€5K;6'2;176lbs;49;64;66;72
210867;25;67;€800K;€1K;5'8;154lbs;55;70;69;60
234163;21;67;€1.2M;€4K;5'9;154lbs;37;72;60;46
218548;31;67;€675K;€8K;6'2;172lbs;46;79;66;68
191924;29;67;€525K;€2K;6'4;198lbs;9;42;21;74
215477;30;67;€575K;€3K;6'3;187lbs;31;42;65;84
216245;24;67;€725K;€3K;6'0;185lbs;16;40;43;67
222645;24;67;€975K;€8K;5'9;143lbs;43;66;71;61
234933;26;67;€800K;€3K;5'10;174lbs;22;35;75;70
202422;25;67;€825K;€4K;5'9;128lbs;42;65;88;65
205750;27;67;€750K;€5K;5'11;179lbs;21;69;71;78
214198;32;67;€450K;€1K;5'9;161lbs;58;68;82;68
214710;26;67;€650K;€4K;5'7;170lbs;39;74;68;64
222134;29;67;€ 0;€ 0;5'7;148lbs;61;62;60;65
227766;23;67;€900K;€2K;6'3;176lbs;37;65;80;82
232374;30;67;€725K;€5K;5'8;157lbs;59;64;77;63
198840;32;67;€425K;€3K;5'9;157lbs;56;73;76;75
205752;25;67;€950K;€4K;5'9;168lbs;57;81;69;38
214200;25;67;€825K;€1K;5'9;148lbs;30;81;80;47
220600;24;67;€875K;€2K;5'9;143lbs;63;69;75;43
204217;25;67;€975K;€5K;6'1;163lbs;49;64;69;79
210361;26;67;€800K;€4K;6'3;172lbs;38;49;74;70
221625;26;67;€925K;€3K;6'1;176lbs;59;64;67;72
232377;23;67;€1M;€8K;5'6;134lbs;39;77;70;34
235705;21;67;€1.2M;€5K;6'2;181lbs;35;87;66;71
198330;30;67;€550K;€2K;5'11;170lbs;32;70;70;71
202170;29;67;€600K;€3K;6'2;201lbs;43;69;63;87
204730;29;67;€725K;€4K;5'9;159lbs;45;71;75;70
231098;26;67;€725K;€8K;5'11;163lbs;40;74;79;72
202171;30;67;€575K;€3K;6'2;185lbs;40;64;73;73
204219;24;67;€975K;€4K;6'2;176lbs;25;53;58;76
214715;24;67;€1M;€2K;5'9;161lbs;59;75;64;63
241595;25;67;€1M;€9K;5'11;187lbs;43;69;54;60
190139;27;67;€825K;€3K;5'9;183lbs;65;75;73;78
207804;24;67;€900K;€11K;5'11;170lbs;45;79;76;66
209852;22;67;€850K;€20K;6'1;163lbs;34;77;65;67
214972;24;67;€925K;€4K;6'1;181lbs;45;64;81;78
219836;24;67;€725K;€5K;6'3;187lbs;15;43;38;68
224444;24;67;€900K;€2K;5'10;150lbs;64;65;85;64
232380;29;67;€750K;€5K;5'7;150lbs;57;68;81;61
177340;32;67;€450K;€10K;6'1;165lbs;16;46;20;60
183997;30;67;€725K;€7K;6'0;172lbs;56;69;69;73
189885;30;67;€725K;€4K;5'10;152lbs;62;74;51;60
203966;32;67;€425K;€3K;6'2;190lbs;49;78;75;77
142270;36;67;€90K;€3K;5'11;168lbs;62;65;69;71
210110;25;67;€825K;€4K;6'0;163lbs;39;72;78;70
210366;24;67;€725K;€10K;6'2;185lbs;13;39;40;68
177598;33;67;€290K;€1K;6'0;176lbs;47;75;68;72
186558;29;67;€725K;€4K;5'11;148lbs;60;65;74;71
200895;26;67;€825K;€4K;6'0;159lbs;71;65;81;65
213695;22;67;€1.1M;€3K;5'10;157lbs;74;66;69;63
229055;26;67;€725K;€5K;6'2;187lbs;68;74;77;72
233151;21;67;€1.2M;€3K;5'6;141lbs;50;87;64;52
238015;28;67;€775K;€4K;6'1;181lbs;66;69;59;76
176575;32;67;€425K;€3K;5'11;179lbs;34;63;89;80
221120;23;67;€1M;€5K;6'2;165lbs;62;60;74;73
223424;25;67;€900K;€5K;5'8;146lbs;62;78;65;53
234688;22;67;€1.2M;€8K;5'10;154lbs;61;76;66;53
240320;24;67;€1M;€3K;5'11;183lbs;56;72;64;60
182464;30;67;€550K;€5K;5'11;176lbs;35;70;74;71
183488;29;67;€750K;€3K;6'2;172lbs;69;65;59;80
230849;25;67;€950K;€4K;5'10;154lbs;46;74;52;63
234433;29;67;€600K;€2K;5'11;163lbs;20;65;58;71
200898;26;67;€875K;€4K;5'10;141lbs;67;73;78;62
203458;24;67;€850K;€4K;6'0;170lbs;41;69;50;77
206018;26;67;€925K;€5K;5'8;163lbs;39;87;65;66
208834;24;67;€975K;€2K;6'0;170lbs;37;58;66;73
217794;22;67;€1.1M;€3K;5'6;143lbs;58;85;70;68
224962;23;67;€1M;€8K;5'6;134lbs;59;87;65;44
202179;24;67;€975K;€3K;5'10;165lbs;59;90;76;59
213699;22;67;€1.1M;€16K;6'2;172lbs;23;77;64;72
219587;25;67;€800K;€2K;5'9;152lbs;60;66;77;68
100803;35;67;€180K;€3K;6'1;176lbs;42;52;60;79
232643;22;67;€1.1M;€5K;6'1;183lbs;35;81;66;74
244675;18;67;€1.6M;€4K;6'2;161lbs;36;65;60;52
198852;29;67;€600K;€2K;6'0;165lbs;49;48;55;75
212420;24;67;€900K;€4K;6'5;196lbs;34;51;60;93
231108;20;67;€1.2M;€4K;6'0;172lbs;41;72;75;74
232900;25;67;€975K;€6K;5'10;163lbs;32;82;69;67
102084;35;67;€325K;€1K;6'0;154lbs;69;69;70;68
233924;19;67;€1.4M;€3K;5'7;143lbs;60;76;68;63
237252;23;67;€875K;€2K;6'0;174lbs;18;85;72;72
138181;34;67;€230K;€4K;6'4;198lbs;30;34;69;81
225733;28;67;€775K;€3K;5'10;163lbs;28;72;66;57
226757;29;67;€675K;€5K;5'9;165lbs;24;56;47;70
161733;33;67;€300K;€15K;6'2;205lbs;50;39;60;91
235973;19;67;€1.6M;€2K;5'9;128lbs;68;79;46;28
239045;23;67;€1M;€5K;5'9;150lbs;50;69;55;42
177605;31;67;€650K;€3K;5'10;159lbs;59;46;79;67
187077;28;67;€800K;€4K;5'7;165lbs;68;79;80;59
155334;32;67;€450K;€3K;6'1;168lbs;37;65;76;81
231366;21;67;€1.1M;€5K;6'2;176lbs;40;55;67;74
231878;25;67;€750K;€2K;6'4;205lbs;13;32;28;50
211911;29;67;€600K;€1K;6'0;181lbs;50;73;80;77
214983;31;67;€475K;€5K;6'3;194lbs;17;49;40;71
224455;28;67;€800K;€2K;5'11;165lbs;40;67;63;68
229319;22;67;€1.1M;€2K;6'3;163lbs;26;50;64;75
188871;29;67;€750K;€2K;6'4;181lbs;43;53;51;84
203464;24;67;€825K;€13K;6'2;185lbs;34;47;58;73
227528;27;67;€900K;€8K;5'9;154lbs;36;90;73;66
237512;20;67;€1.3M;€6K;5'8;168lbs;46;77;69;70
171721;31;67;€500K;€2K;6'0;168lbs;44;52;87;75
237769;21;67;€1.1M;€2K;5'11;163lbs;41;78;57;66
238537;25;67;€950K;€2K;5'7;143lbs;48;90;70;60
176585;35;67;€180K;€2K;6'3;192lbs;39;52;67;75
222154;21;67;€1.3M;€4K;5'5;134lbs;58;75;65;41
222922;22;67;€1.3M;€13K;5'6;139lbs;60;63;51;35
163530;33;67;€300K;€3K;5'11;168lbs;54;37;56;64
234698;24;67;€975K;€2K;5'2;123lbs;59;81;68;48
235466;30;67;€725K;€4K;6'2;179lbs;58;41;60;76
210635;22;67;€1.1M;€16K;6'3;205lbs;26;65;60;83
219595;22;67;€1.1M;€1K;5'8;159lbs;52;87;82;50
177099;31;67;€525K;€1K;6'0;176lbs;33;62;66;75
178379;34;67;€220K;€3K;5'11;176lbs;39;65;82;71
237004;22;67;€1.1M;€3K;6'1;170lbs;21;61;75;74
208589;25;67;€950K;€5K;5'11;168lbs;62;68;78;66
231885;30;67;€550K;€4K;5'10;172lbs;74;71;74;68
244685;20;67;€1.3M;€4K;6'0;172lbs;34;73;59;68
215758;22;67;€950K;€3K;6'1;176lbs;37;75;89;76
169422;34;67;€230K;€2K;6'0;187lbs;32;40;65;88
180174;29;67;€575K;€9K;6'0;176lbs;61;79;77;74
216527;28;67;€600K;€2K;5'10;154lbs;50;79;81;66
239567;27;67;€750K;€2K;6'1;187lbs;35;55;78;85
179663;29;67;€750K;€4K;5'11;179lbs;53;75;81;63
200912;28;67;€775K;€4K;5'10;143lbs;61;80;68;64
223696;25;67;€950K;€3K;5'7;143lbs;70;68;55;38
169424;31;67;€ 0;€ 0;6'0;170lbs;40;74;72;60
236752;23;67;€1M;€2K;6'0;165lbs;33;83;72;69
216017;31;67;€500K;€2K;5'9;148lbs;59;57;90;76
222161;23;67;€1M;€3K;5'8;159lbs;65;67;69;56
204242;27;67;€875K;€3K;5'9;139lbs;66;76;69;55
209618;26;67;€800K;€5K;5'10;161lbs;61;63;76;62
219346;26;67;€900K;€2K;5'10;165lbs;64;74;59;52
227794;21;67;€900K;€3K;5'9;154lbs;66;65;68;67
241874;24;67;€1.1M;€3K;6'1;170lbs;61;71;65;75
206035;25;67;€825K;€3K;6'3;176lbs;51;69;75;87
201940;26;67;€625K;€2K;6'2;194lbs;14;34;31;56
219604;28;67;€775K;€3K;6'1;163lbs;49;91;75;64
224724;25;67;€950K;€8K;5'11;163lbs;49;82;64;63
224980;23;67;€850K;€4K;6'0;176lbs;37;86;71;69
225748;20;67;€1.3M;€7K;6'0;154lbs;66;69;62;39
182996;33;67;https://cdn.sofifa.org/teams/2/light/112429.png;€475K;2019;6'2;53;72;72;71
210389;24;67;€850K;€15K;5'10;154lbs;27;81;72;60
216789;25;67;€800K;€8K;6'4;181lbs;30;62;70;72
219861;23;67;€825K;€1K;5'11;181lbs;52;70;78;77
224213;22;67;€850K;€3K;6'2;159lbs;33;87;76;66
230357;26;67;€650K;€7K;5'9;139lbs;49;82;62;59
234197;21;67;€850K;€2K;6'3;194lbs;15;20;25;61
199638;30;67;€700K;€3K;5'10;165lbs;67;59;70;66
206038;24;67;€1M;€2K;6'1;172lbs;55;70;62;63
210134;26;67;€825K;€11K;5'10;159lbs;12;50;70;80
228310;21;67;€875K;€2K;6'0;163lbs;28;75;71;75
234710;21;67;€1.1M;€3K;6'4;172lbs;68;88;72;62
237526;22;67;€1M;€5K;5'10;143lbs;51;74;65;48
195286;26;67;€825K;€5K;6'1;183lbs;57;72;68;66
202199;24;67;€725K;€6K;6'4;207lbs;11;33;31;52
211671;24;67;€900K;€7K;5'11;163lbs;63;65;70;74
216791;23;67;€1M;€3K;6'1;170lbs;34;64;58;73
189655;29;67;€750K;€3K;6'1;174lbs;34;74;77;84
201944;25;67;€825K;€3K;6'0;174lbs;48;70;82;65
202200;24;67;€975K;€5K;5'10;163lbs;42;92;64;63
204504;25;67;€800K;€3K;5'11;165lbs;21;88;64;65
209112;26;67;€ 0;€ 0;6'0;172lbs;65;65;79;60
214488;30;67;€575K;€1K;5'10;168lbs;36;67;75;73
230872;18;67;€1.3M;€1K;6'2;179lbs;22;58;32;61
203225;26;67;€800K;€6K;5'10;146lbs;56;72;81;62
216025;23;67;€1.1M;€2K;5'9;154lbs;68;71;57;62
221401;27;67;€750K;€4K;6'1;183lbs;40;70;74;75
239577;23;67;€875K;€3K;5'9;150lbs;31;78;90;60
214746;32;67;€575K;€1K;5'9;159lbs;62;61;71;77
216282;22;67;€950K;€6K;5'10;161lbs;40;68;68;55
226266;20;67;€1.3M;€3K;5'7;154lbs;74;74;49;48
173530;29;67;€750K;€13K;5'8;165lbs;71;76;61;48
200667;24;67;€875K;€13K;5'11;170lbs;66;59;74;71
212443;24;67;€1.1M;€1K;6'0;187lbs;51;55;72;77
242651;25;67;€950K;€3K;5'9;165lbs;61;73;78;63
184283;31;67;€500K;€6K;5'11;163lbs;41;68;80;65
190939;33;67;€ 0;€ 0;5'7;154lbs;68;73;68;59
213724;22;67;€1.1M;€3K;5'8;139lbs;44;57;53;47
158172;32;67;€425K;€9K;5'11;174lbs;54;68;80;72
226012;22;67;€1.1M;€3K;5'8;146lbs;63;67;75;62
228828;21;67;€975K;€6K;6'0;176lbs;30;71;63;75
233436;31;67;€500K;€1K;5'8;159lbs;53;66;72;60
227549;25;67;€750K;€8K;5'11;185lbs;26;61;62;75
232669;19;67;€1.3M;€1K;5'8;143lbs;64;70;54;39
238557;22;67;€900K;€2K;6'2;179lbs;30;61;62;81
198622;25;67;€900K;€4K;6'0;170lbs;60;76;83;62
211166;22;67;€1.3M;€4K;6'3;172lbs;27;69;72;78
217054;26;67;€750K;€3K;6'0;185lbs;35;41;46;84
205535;27;67;€800K;€5K;5'10;168lbs;60;76;80;50
214495;27;67;€625K;€2K;6'0;170lbs;34;72;78;75
216799;24;67;€850K;€2K;6'1;176lbs;30;73;77;72
220127;28;67;€800K;€5K;6'2;174lbs;30;65;72;68
234463;24;67;€1M;€7K;5'7;154lbs;55;81;48;39
244447;22;67;€1.2M;€1K;6'3;168lbs;26;63;69;73
221664;23;67;€900K;€3K;5'11;159lbs;50;66;65;62
237024;19;67;€1.5M;€5K;6'1;159lbs;49;68;67;58
244960;21;67;€1.2M;€3K;5'9;146lbs;55;65;55;49
184288;29;67;€600K;€5K;6'4;187lbs;29;46;65;82
202977;25;67;€825K;€3K;6'2;159lbs;53;53;80;76
213985;32;67;€600K;€1K;5'7;132lbs;59;87;55;47
221665;28;67;€600K;€3K;6'0;163lbs;64;91;82;66
237537;25;67;€725K;€3K;5'9;146lbs;59;80;83;69
192481;26;67;€825K;€4K;6'0;168lbs;50;83;68;55
199394;27;67;€800K;€3K;6'0;176lbs;48;84;64;78
201442;32;67;€600K;€2K;6'3;174lbs;47;61;73;78
138722;31;67;€500K;€10K;5'11;170lbs;59;54;76;67
10466;36;67;€240K;€2K;5'11;179lbs;69;57;61;69
209378;31;67;€500K;€3K;5'10;168lbs;76;58;62;66
215010;26;67;€775K;€5K;5'11;172lbs;37;75;79;76
171490;32;67;€450K;€8K;6'2;172lbs;19;40;26;53
224995;23;67;€950K;€1K;5'8;132lbs;35;86;83;40
221924;30;67;€700K;€9K;5'7;157lbs;68;66;89;64
237540;23;67;€1.1M;€2K;6'2;181lbs;63;67;82;75
185316;28;67;€700K;€4K;6'3;190lbs;25;51;61;81
189924;28;67;€600K;€2K;6'2;176lbs;32;70;84;80
190180;28;67;€625K;€4K;6'3;172lbs;55;69;81;76
202469;28;67;€650K;€2K;6'2;190lbs;19;39;40;65
203749;26;67;€750K;€4K;6'5;198lbs;22;50;77;79
138981;31;67;€500K;€4K;5'10;159lbs;60;66;55;63
206053;24;67;€1M;€2K;6'2;172lbs;55;87;68;74
215013;28;67;€625K;€5K;5'10;152lbs;37;65;80;73
216037;29;67;€600K;€2K;6'0;181lbs;22;44;63;83
233957;20;67;€1.7M;€8K;6'1;143lbs;47;56;75;54
179685;31;67;€475K;€2K;6'3;236lbs;14;48;44;84
184549;31;67;€675K;€5K;5'10;165lbs;59;81;70;67
206310;24;67;€975K;€5K;5'9;161lbs;50;69;80;69
208102;25;67;€825K;€2K;6'3;194lbs;22;70;68;83
151270;37;67;€260K;€3K;5'7;143lbs;63;49;67;59
111590;31;67;€675K;€4K;6'0;168lbs;53;82;75;67
178150;29;67;€750K;€2K;6'0;172lbs;46;81;71;88
196070;31;67;€525K;€2K;5'10;161lbs;46;54;68;70
203751;25;67;€825K;€10K;6'0;161lbs;61;68;75;69
214503;37;67;€50K;€1K;6'2;154lbs;55;53;24;40
215527;28;67;€625K;€3K;6'0;176lbs;27;66;70;73
216295;23;67;€1M;€4K;5'7;150lbs;40;77;59;61
219623;23;67;€1.1M;€1K;5'7;154lbs;62;79;64;61
156903;35;67;€180K;€1K;6'0;161lbs;47;56;57;72
179687;31;67;€500K;€9K;5'9;152lbs;52;77;75;68
183527;29;67;€725K;€4K;5'6;154lbs;59;67;81;62
192231;27;67;€775K;€3K;5'8;161lbs;53;74;91;70
213736;23;67;€950K;€2K;6'4;185lbs;12;43;30;65
215528;28;67;€600K;€5K;5'11;161lbs;31;76;71;63
243944;24;67;€875K;€2K;6'1;170lbs;35;74;66;88
53736;33;67;€375K;€7K;6'0;163lbs;17;40;38;70
194792;26;67;€875K;€4K;5'10;159lbs;55;74;82;76
212457;28;67;€775K;€1K;5'6;137lbs;62;65;62;33
226793;25;67;€850K;€3K;6'0;170lbs;38;62;90;75
233193;21;67;€1.3M;€6K;6'0;179lbs;35;80;60;80
236265;23;67;€1.2M;€4K;5'7;159lbs;63;75;79;60
243945;29;67;€600K;€3K;6'1;176lbs;49;63;70;79
199146;26;67;€725K;€15K;5'8;148lbs;58;75;86;65
212714;22;67;€1.1M;€2K;6'2;185lbs;34;67;75;82
237546;26;67;€925K;€5K;6'2;176lbs;62;61;68;71
190698;31;67;€475K;€3K;6'4;176lbs;18;30;32;59
205291;22;67;€1.1M;€2K;5'11;163lbs;72;52;77;69
223979;19;67;€1.3M;€15K;5'7;134lbs;55;73;68;37
220396;25;67;€1M;€2K;5'9;161lbs;33;68;67;48
45548;36;67;€270K;€2K;5'11;183lbs;56;68;62;69
191980;28;67;€600K;€4K;6'0;168lbs;56;73;73;68
199917;24;67;€1.1M;€4K;5'10;141lbs;70;73;78;65
214509;26;67;€800K;€1K;6'3;159lbs;38;43;91;81
237293;28;67;€775K;€8K;5'5;143lbs;66;79;85;46
213486;23;67;€1M;€1K;5'11;154lbs;41;78;59;52
214254;24;67;€900K;€2K;5'10;168lbs;25;75;70;76
224494;20;67;€1.1M;€9K;5'7;146lbs;39;90;66;62
238062;19;67;€1.5M;€10K;5'10;154lbs;47;53;56;58
175598;32;67;€575K;€8K;6'1;185lbs;61;49;79;81
178414;32;67;€450K;€5K;6'3;190lbs;62;59;65;81
213743;34;67;€400K;€3K;6'4;185lbs;31;30;34;84
222959;25;67;€1M;€2K;6'3;165lbs;38;73;70;81
234223;22;67;€975K;€5K;5'10;176lbs;40;65;66;61
236015;18;67;€1.6M;€10K;5'10;154lbs;51;63;63;54
239855;28;67;€775K;€4K;5'10;163lbs;48;73;61;63
213488;21;67;€1.3M;€1K;5'7;132lbs;45;74;89;67
221680;25;67;€825K;€3K;6'1;192lbs;23;55;58;77
224496;28;67;€600K;€2K;5'7;165lbs;28;70;82;66
237040;19;67;€1M;€1K;6'3;203lbs;29;63;66;74
203249;23;67;€1M;€3K;5'5;134lbs;47;84;76;55
221425;26;67;€800K;€5K;5'8;150lbs;54;72;72;55
199410;28;67;€775K;€5K;5'9;163lbs;69;67;63;62
169458;33;67;€300K;€16K;5'11;179lbs;22;52;34;73
237554;26;67;€825K;€5K;6'1;176lbs;32;53;76;78
240114;25;67;€825K;€2K;6'3;198lbs;28;34;50;91
177138;32;67;€600K;€3K;5'10;187lbs;58;67;34;71
220915;22;67;€1.1M;€5K;6'0;165lbs;40;69;63;65
163571;32;67;€600K;€10K;5'7;159lbs;57;66;47;47
229619;24;67;€900K;€2K;6'2;212lbs;28;81;71;94
235507;22;67;€1.1M;€7K;5'8;159lbs;42;79;72;54
184819;29;67;€600K;€7K;6'3;176lbs;46;60;75;86
186611;28;67;€525K;€1K;6'2;174lbs;12;45;32;55
199668;27;67;€750K;€2K;5'11;157lbs;49;62;71;72
219636;24;67;€925K;€3K;5'8;157lbs;56;69;80;66
221684;26;67;€725K;€3K;6'2;174lbs;49;71;69;68
229620;24;67;€975K;€2K;5'9;163lbs;42;80;77;57
234740;21;67;€1.1M;€4K;5'9;154lbs;60;78;63;43
175092;35;67;€160K;€2K;5'11;187lbs;72;55;69;76
245492;20;67;€1.3M;€3K;5'9;143lbs;48;77;63;41
225013;32;67;€450K;€3K;6'4;192lbs;57;55;57;90
234741;21;67;€1.2M;€3K;5'6;134lbs;67;65;72;66
235253;21;67;€1.1M;€5K;5'9;163lbs;43;77;69;64
204534;36;67;€100K;€1K;6'2;183lbs;72;18;34;30
167926;31;67;€525K;€4K;5'11;157lbs;46;73;82;80
243446;19;67;€1.3M;€3K;5'7;143lbs;43;80;68;57
245238;21;67;€1.2M;€24K;6'2;170lbs;34;64;68;68
199159;28;67;€625K;€4K;5'9;143lbs;68;67;72;73
202231;29;67;€575K;€3K;5'9;146lbs;53;76;63;57
216823;23;67;€1M;€3K;6'5;201lbs;30;65;74;83
233207;24;67;€825K;€3K;5'9;150lbs;33;78;80;62
221944;23;67;€1.1M;€3K;5'9;157lbs;71;70;76;67
236024;25;67;€950K;€3K;5'9;152lbs;61;81;72;51
177912;30;67;€700K;€2K;5'10;159lbs;62;71;82;70
200697;26;67;€750K;€4K;6'5;205lbs;40;61;69;86
215289;36;67;€270K;€4K;5'11;174lbs;52;63;38;73
222969;32;67;€425K;€3K;6'1;176lbs;48;67;82;70
224761;22;67;€850K;€2K;6'2;174lbs;21;38;23;62
232697;27;67;€700K;€5K;5'10;163lbs;22;77;70;63
236537;19;67;€925K;€3K;5'9;141lbs;39;64;77;56
173305;35;67;€160K;€1K;5'7;146lbs;55;69;48;56
239097;24;67;€1M;€9K;6'3;183lbs;27;69;68;78
207610;27;67;€625K;€2K;6'4;185lbs;15;45;41;54
209402;22;67;€1M;€4K;5'11;176lbs;39;82;53;72
232698;32;67;€600K;€5K;5'7;148lbs;75;68;70;57
104442;34;67;€375K;€3K;5'9;150lbs;62;73;72;65
214779;25;67;€1M;€7K;5'10;161lbs;46;72;68;64
232699;23;67;€1M;€5K;5'8;148lbs;40;85;83;34
235515;22;67;€1.1M;€4K;5'10;163lbs;47;70;58;46
226556;21;67;€1.1M;€2K;5'9;157lbs;49;77;66;61
229628;24;67;€900K;€3K;6'1;185lbs;43;60;84;89
171772;34;67;€230K;€3K;6'0;165lbs;36;53;66;77
202749;29;67;€600K;€2K;6'0;154lbs;51;67;83;81
224509;22;67;€1M;€6K;5'10;157lbs;60;65;85;59
214014;27;67;€800K;€1K;5'7;148lbs;67;81;59;53
104702;36;67;€260K;€2K;6'0;207lbs;58;67;49;88
229631;22;67;€1.1M;€7K;5'10;152lbs;52;71;53;46
246015;23;67;€ 0;€ 0;6'0;174lbs;50;78;68;73
198144;28;66;€650K;€3K;6'1;165lbs;64;50;84;78
203264;26;66;€675K;€4K;6'2;172lbs;18;55;69;71
214016;25;66;€825K;€1K;5'6;148lbs;65;85;72;56
221696;27;66;€675K;€3K;5'9;170lbs;64;58;55;70
165888;36;66;€90K;€2K;6'2;187lbs;62;43;32;84
232192;21;66;€1M;€10K;6'2;159lbs;39;52;68;68
234496;24;66;€850K;€12K;6'3;176lbs;48;65;58;75
204033;24;66;€650K;€2K;6'0;161lbs;43;88;85;72
209409;24;66;€800K;€2K;5'6;139lbs;42;72;69;31
225793;20;66;€1.1M;€5K;6'0;163lbs;33;70;78;80
239361;20;66;€975K;€4K;6'0;165lbs;53;67;74;70
222466;22;66;€900K;€2K;6'0;165lbs;48;44;66;67
190722;27;66;€675K;€4K;5'10;179lbs;53;80;75;74
202243;29;66;€500K;€3K;5'11;165lbs;67;51;67;71
143107;36;66;€200K;€3K;5'9;159lbs;70;48;36;72
232451;30;66;€475K;€3K;6'1;176lbs;24;55;71;81
238595;26;66;€750K;€2K;5'7;137lbs;67;60;76;40
222724;21;66;€950K;€4K;5'5;152lbs;67;73;59;58
229892;24;66;€875K;€3K;6'2;165lbs;42;65;62;77
242180;32;66;€525K;€1K;6'0;174lbs;46;70;57;73
244228;21;66;€1M;€1K;5'8;152lbs;60;72;61;45
244740;29;66;€500K;€1K;5'11;190lbs;59;64;70;77
199173;28;66;€650K;€2K;5'10;143lbs;60;71;88;66
203781;26;66;€625K;€2K;5'8;165lbs;34;71;76;64
212485;23;66;€700K;€2K;5'10;154lbs;60;53;76;62
213509;25;66;€700K;€4K;6'4;196lbs;25;55;68;82
242181;21;66;€850K;€1K;6'0;187lbs;30;74;76;73
244229;22;66;€825K;€1K;6'2;170lbs;30;62;62;81
220934;24;66;€925K;€3K;5'8;201lbs;59;81;74;76
228870;21;66;€750K;€2K;6'4;163lbs;29;66;71;73
230918;18;66;€1.2M;€1K;6'3;165lbs;43;73;68;72
233222;20;66;€1.4M;€2K;5'9;154lbs;34;92;75;68
196615;30;66;€475K;€4K;5'11;165lbs;57;72;81;69
222215;23;66;€875K;€2K;5'9;157lbs;68;85;92;64
244231;25;66;€775K;€3K;5'9;154lbs;43;84;66;48
183559;29;66;€475K;€2K;5'10;174lbs;41;64;75;68
197896;27;66;€550K;€1K;6'2;196lbs;36;68;69;83
214536;29;66;€625K;€1K;5'8;150lbs;60;90;79;56
222216;28;66;€675K;€2K;6'2;198lbs;70;66;59;83
205321;24;66;€750K;€3K;6'2;183lbs;29;79;82;79
234505;20;66;€1.4M;€5K;5'10;159lbs;53;66;62;53
171017;35;66;€150K;€2K;6'1;159lbs;24;31;45;75
209162;25;66;€825K;€1K;6'0;154lbs;50;69;59;82
210698;23;66;€775K;€4K;6'2;174lbs;50;51;68;68
232714;33;66;€400K;€2K;6'1;174lbs;33;54;59;79
236298;21;66;€1.4M;€2K;5'11;157lbs;39;64;70;64
243210;20;66;€825K;€4K;5'9;161lbs;42;68;76;69
199435;28;66;€600K;€4K;5'11;181lbs;38;69;70;69
